Fund_ID,Fund_Name,Organization_Name,Category,Fundraising_Goal_USD,Amount_Raised_USD,Start_Date,End_Date,Duration_Days,Status,Donor_Count,Average_Donation_USD,Top_Donor_Amount_USD,Currency,Fundraising_Platform,Campaign_Type,Is_Tax_Exempt,Marketing_Spend_USD,Region,Sub_Region,World_Part,Country,City,Organizer_Name,Organizer_Experience_Years,Organizer_Contact_Email,Social_Media_Reach,Media_Coverage_Score,Volunteer_Count,Fund_Transparency_Score,Repeat_Donors_Percentage,Mobile_Donations_Allowed,Payment_Gateway_Used,Fundraising_Cost_Percent,External_Funding_Received,Main_Beneficiary_Age_Group,Fundraising_Method,Comments_Count
70,Fundamental responsive strategy,Lopez-Torres,Climate,251969,123336,2024-01-27,2024-05-24,118,Completed,1648,74.84,372.89,EUR,Kickstarter,Offline,Yes,89401,Oceania,Melanesia,Developing,American Samoa,West Jack,Marcus Potter,8,amanda83@rice.info,190270,84.1472491,288,0.711615013,91.19089647,Yes,JustGiving,15.45,No,Elderly,Crowdfunding,292
71,Visionary global Local Area Network,Johnson Inc,Climate,497525,202382,2023-10-12,2024-04-02,173,Cancelled,498,406.39,1515.84,USD,JustGiving,Offline,No,83553,South America,Chile,Developing,Comoros,Lake Natasha,Morgan Young,15,kwilliams@hotmail.com,496574,3.602430541,443,3.981100911,69.46547182,Yes,JustGiving,27.89,Yes,Adults,Subscription,488
72,Monitored bi-directional workforce,"Wade, Chapman and Mosley",Arts,464025,261845,2022-09-20,2023-03-18,179,Completed,1846,141.84,623.67,AUD,GoFundMe,Offline,Yes,96767,Africa,North Africa,Developing,Cameroon,Port Jeffery,Vernon Ramos,8,melissa05@gmail.com,253406,10.63478511,457,1.519042777,89.80446726,Yes,JustGiving,29.46,No,Youth,Crowdfunding,968
73,Right-sized foreground neural-net,Barton-Velasquez,Education,65553,57764,2022-08-08,2023-01-09,154,Suspended,513,112.6,509.47,USD,Indiegogo,Hybrid,Yes,37263,Africa,West Africa,Underdeveloped,Namibia,Westhaven,Dylan Becker,21,milesrussell@stone.com,803559,59.68215532,86,7.241204961,8.811716265,No,GoFundMe,24.3,Yes,Children,Grants,565
74,Inverse encompassing alliance,Martinez LLC,Climate,62400,3542,2022-09-21,2023-02-08,140,Suspended,1045,3.39,7.65,EUR,GoFundMe,Online,No,78382,South America,Brazil,Developed,Cook Islands,Port Aarontown,Carlos Vargas,15,sarah82@yahoo.com,590052,80.7805402,101,5.94559607,83.87063922,No,Kickstarter,29.87,No,Children,Events,362
75,Optional 5thgeneration hierarchy,Wilson-Hall,Climate,345899,33889,2022-10-07,2023-03-26,170,Cancelled,528,64.18,219.59,USD,GoFundMe,Online,Yes,12451,Europe,Northern Europe,Developing,Cayman Islands,East Shaun,Katherine Landry,11,amanda17@gmail.com,46297,21.2564442,386,0.603645737,40.65322642,No,Indiegogo,28.52,Yes,Children,Events,696
76,Stand-alone secondary interface,Hatfield-Miller,Health,292603,240517,2024-01-15,2024-06-24,161,Completed,600,400.86,1383.35,AUD,JustGiving,Offline,No,39221,Oceania,New Zealand,Underdeveloped,British Virgin Islands,Lucasbury,Gilbert Bell,9,tmassey@hall.com,437833,13.63860791,410,7.997414992,13.57861491,Yes,Indiegogo,15.43,No,Adults,Subscription,857
77,User-friendly systematic Internet solution,Kim-Sharp,Education,217245,89777,2022-12-04,2023-02-20,78,Cancelled,1342,66.9,324.25,AUD,GoFundMe,Offline,No,88423,North America,Mexico,Underdeveloped,Dominican Republic,Nicolestad,Andre Davis,18,kimberlymiller@crawford.com,672480,83.83859177,163,1.677430593,78.8885731,Yes,Kickstarter,2.29,Yes,Children,Crowdfunding,117
78,Multi-lateral non-volatile productivity,Pugh-Nguyen,Arts,342684,278021,2023-03-16,2023-06-15,91,Suspended,1263,220.13,1067.93,GBP,GoFundMe,Offline,Yes,59164,Africa,East Africa,Developed,Vietnam,Jenningsborough,Jessica Reyes,19,david25@rogers.com,386027,38.5655976,17,5.065258708,15.85140913,Yes,Kickstarter,2.23,No,Youth,Grants,218
79,Upgradable zero administration pricing structure,Chapman-Webster,Health,193041,155988,2023-03-29,2023-07-23,116,Active,701,222.52,893.3,EUR,JustGiving,Online,No,2801,Africa,West Africa,Underdeveloped,Maldives,Cruzside,Dennis Scott,4,valentinecynthia@gmail.com,980563,9.369347367,392,8.185980495,1.946752391,No,GoFundMe,18.67,No,Children,Subscription,695
80,Centralized exuding hierarchy,"Arias, Patel and Zamora",Climate,13075,8971,2023-12-09,2024-03-25,107,Suspended,529,16.96,50.12,INR,Indiegogo,Offline,No,79251,Africa,North Africa,Underdeveloped,Rwanda,New Dustin,Amanda King,13,earloliver@yahoo.com,143585,41.64063,103,7.124766888,9.945666906,No,Indiegogo,13.24,Yes,Elderly,Events,425
81,Programmable composite structure,"Cohen, Krueger and Stewart",Health,219547,176233,2023-01-06,2023-05-03,117,Completed,1185,148.72,390.83,GBP,Indiegogo,Online,No,98631,Europe,Western Europe,Developing,Mongolia,New Christopher,Timothy Nguyen,4,alexander83@gmail.com,817789,51.70855239,127,1.679326357,58.86361016,Yes,JustGiving,28.24,Yes,Children,Crowdfunding,278
82,Monitored national migration,Mcknight and Sons,Disaster Relief,46605,7484,2022-04-12,2022-06-28,77,Completed,38,196.95,701.77,USD,Kickstarter,Online,Yes,69280,Oceania,Australia,Developed,Nauru,East Maryside,Marvin Brown,5,codyprice@hotmail.com,540317,79.30096142,47,8.27014759,69.89590765,No,Kickstarter,8.94,No,Youth,Events,974
83,Adaptive interactive customer loyalty,"Austin, Rice and Garcia",Education,314111,178059,2022-12-20,2023-05-18,149,Active,1685,105.67,349.29,AUD,Kickstarter,Offline,Yes,61456,North America,USA,Developing,Sao Tome and Principe,Monicamouth,Greg Spencer,20,luis72@hotmail.com,348306,74.39688453,74,4.693176292,14.7761932,No,Kickstarter,18.26,Yes,Youth,Crowdfunding,51
84,Networked regional implementation,Mcdaniel Inc,Startup,299852,190406,2024-01-23,2024-05-23,121,Cancelled,1667,114.22,309.11,USD,Indiegogo,Online,Yes,64051,South America,Argentina,Developing,Cameroon,Schwartzton,Michelle Parrish,4,christopher72@reyes.com,47917,42.72502197,415,0.578900217,86.10628854,No,Kickstarter,18.99,Yes,Elderly,Grants,57
85,Organized zero-defect matrices,Neal Group,Startup,223821,134509,2022-06-21,2022-10-11,112,Cancelled,838,160.51,404.09,INR,JustGiving,Hybrid,No,77887,Oceania,Australia,Developing,Holy See (Vatican City State),Grosstown,Ralph Daniels,22,mccormickbill@burton.info,651162,99.69641499,227,2.176683586,94.04255035,Yes,Indiegogo,19.88,No,Adults,Grants,787
86,Synergized exuding protocol,Richardson and Sons,Startup,233490,44478,2023-05-14,2023-07-13,60,Cancelled,611,72.8,206.11,GBP,JustGiving,Online,No,19965,Africa,East Africa,Developed,Egypt,Vanessamouth,Alexander Krueger,7,mtaylor@yahoo.com,108020,2.286053749,418,5.020027389,88.69140257,No,Kickstarter,17.9,Yes,Elderly,Grants,487
87,Balanced dedicated algorithm,"Braun, Cox and Haynes",Education,334969,299615,2023-05-30,2023-11-25,179,Suspended,934,320.79,680.18,INR,Kickstarter,Online,No,24555,Africa,East Africa,Developing,Seychelles,New Lindseymouth,Matthew Gross,2,richard56@gmail.com,174936,98.9910117,365,2.201279978,58.39497012,Yes,JustGiving,23.65,No,Youth,Events,882
88,Cross-platform national focus group,Henry-Mcclure,Startup,62474,28140,2023-03-27,2023-05-10,44,Suspended,191,147.33,456.1,AUD,Indiegogo,Hybrid,No,25207,Europe,Western Europe,Developing,Belgium,North Brett,Holly Pacheco,21,brooke62@gmail.com,890297,36.07330627,355,2.089685325,84.10258324,No,Indiegogo,3.56,Yes,Children,Crowdfunding,53
89,Innovative multi-state system engine,Cook Ltd,Climate,454936,355032,2022-09-05,2022-10-06,31,Suspended,732,485.02,729.54,INR,Indiegogo,Offline,No,78498,North America,Mexico,Developing,Somalia,Patriciamouth,Alexander Martin,9,allisongallegos@cunningham-harris.com,524489,79.09808266,321,9.716947719,68.82526386,Yes,Indiegogo,6.16,Yes,Adults,Crowdfunding,999
90,Customizable disintermediate archive,Hernandez PLC,Education,260196,152203,2024-02-05,2024-05-12,97,Active,551,276.23,746.14,EUR,Kickstarter,Online,Yes,12786,Asia,East Asia,Developed,Antarctica (the territory South of 60 deg S),South Michaelport,Kenneth Finley,0,adamskayla@yahoo.com,121932,41.85740107,88,3.045362006,27.28923507,Yes,JustGiving,29.35,Yes,Children,Grants,11
91,De-engineered maximized policy,Roberts-Wyatt,Disaster Relief,33557,19825,2022-07-19,2022-11-29,133,Cancelled,1644,12.06,23.31,EUR,Kickstarter,Hybrid,No,10902,Asia,South Asia,Developing,Romania,North Catherinechester,Donald Hall,0,reynoldsjocelyn@young-leonard.info,231704,51.27375371,383,1.975202909,3.60141102,Yes,Indiegogo,27.07,No,Youth,Subscription,339
92,Horizontal systematic customer loyalty,Hoffman-Mitchell,Climate,242584,123266,2023-04-05,2023-06-02,58,Cancelled,426,289.36,719.15,EUR,JustGiving,Offline,Yes,27878,South America,Argentina,Underdeveloped,Jamaica,Dawntown,Stephanie Norton,7,nicholas69@gmail.com,475292,7.887604846,404,9.709399527,27.09577834,Yes,Indiegogo,18.53,No,Children,Events,793
93,Customer-focused context-sensitive policy,Fowler Ltd,Arts,227311,216738,2022-05-16,2022-07-10,55,Completed,1258,172.29,765.89,INR,GoFundMe,Offline,No,94893,North America,USA,Developed,French Guiana,Lake Deannaland,Michael Barnes,16,christophertaylor@hotmail.com,664027,24.22074926,324,0.109874261,86.43090851,Yes,Indiegogo,28.1,Yes,Children,Subscription,448
94,Focused actuating ability,Roberts-Sheppard,Climate,188603,83398,2023-07-23,2023-08-25,33,Suspended,1248,66.83,237.99,GBP,Indiegogo,Offline,No,84483,Asia,Southeast Asia,Developed,Svalbard & Jan Mayen Islands,Port Mason,Lauren Wheeler,24,hbarrera@gmail.com,273712,2.419465621,431,4.711523689,15.75255915,No,Indiegogo,7.74,No,Youth,Subscription,486
95,Organic hybrid knowledgebase,Johnson Group,Arts,33711,15265,2024-03-07,2024-06-27,112,Active,1557,9.8,44.15,USD,JustGiving,Hybrid,Yes,42997,Europe,Western Europe,Developing,Nauru,South Barry,Ruth Brown,22,fhale@gmail.com,173032,43.3351903,472,0.566328534,91.89684124,No,JustGiving,20.85,Yes,Adults,Subscription,384
96,Versatile grid-enabled moratorium,Powers-Nolan,Disaster Relief,205490,116271,2022-09-27,2023-01-28,123,Active,901,129.05,263.8,EUR,GoFundMe,Online,Yes,16211,Europe,Northern Europe,Developing,Western Sahara,Danielstad,Andre Zamora,21,lisa61@williams-baker.com,405011,12.20384943,426,4.084017662,8.43565739,No,JustGiving,14.85,Yes,Adults,Events,305
97,Innovative client-driven service-desk,Duran PLC,Startup,317890,238869,2022-05-22,2022-09-16,117,Suspended,457,522.69,2300.31,GBP,Indiegogo,Online,Yes,42295,Oceania,New Zealand,Developing,Macao,Kristinville,Dennis Mcgee,6,jkennedy@west.info,102875,0.702518543,306,9.417714268,54.50066874,Yes,JustGiving,6.98,No,Adults,Crowdfunding,440
98,Seamless full-range encoding,Morgan-Johnson,Arts,103919,19039,2022-12-31,2023-05-02,122,Completed,684,27.83,120.55,USD,JustGiving,Hybrid,Yes,40482,Africa,East Africa,Developing,Thailand,Jasonshire,Henry Ruiz,1,droberts@yahoo.com,427395,58.0056945,125,3.981863301,66.97686196,Yes,Kickstarter,9.38,No,Youth,Events,611
99,Right-sized mobile moderator,Gonzalez-Stark,Disaster Relief,237701,93433,2024-03-14,2024-07-07,115,Completed,367,254.59,489.26,INR,GoFundMe,Offline,Yes,99184,Oceania,Australia,Developed,British Indian Ocean Territory (Chagos Archipelago),Whiteland,Tamara Harris,2,aedwards@ward.net,854155,9.681193725,255,7.300464084,94.19386401,No,Indiegogo,17.46,Yes,Elderly,Crowdfunding,329
100,Fundamental context-sensitive function,"Thomas, Houston and Perez",Disaster Relief,311339,220484,2024-04-03,2024-08-17,136,Cancelled,960,229.67,840.78,AUD,GoFundMe,Hybrid,Yes,36284,Oceania,Australia,Underdeveloped,Estonia,Boonetown,David Shaw,21,hernandezbryan@jackson-williams.com,108838,58.68789188,59,2.356115541,49.29930559,Yes,GoFundMe,16.55,Yes,Children,Grants,437
101,User-centric upward-trending groupware,Holden-Murray,Health,207896,102782,2023-03-11,2023-04-10,30,Completed,1759,58.43,127.41,AUD,JustGiving,Online,Yes,90760,Oceania,Australia,Developed,Ukraine,South Richard,Derrick Maynard,5,mariapitts@young.info,562429,91.23968633,344,9.589724909,31.78700853,No,GoFundMe,10.54,No,Children,Crowdfunding,828
102,Centralized bi-directional policy,"Rosales, Hardy and Garcia",Climate,184576,121903,2023-09-24,2023-12-12,79,Cancelled,1515,80.46,327.15,EUR,GoFundMe,Online,No,18867,Africa,East Africa,Underdeveloped,Cook Islands,Sharonfurt,John Wilson,12,ymclean@dunn.com,216413,44.05246966,310,1.417519341,73.93297026,Yes,Indiegogo,24.26,Yes,Adults,Crowdfunding,891
103,Cloned asynchronous middleware,"Ruiz, Day and Mccann",Climate,67972,5351,2022-07-13,2022-11-12,122,Cancelled,685,7.81,25.12,USD,Kickstarter,Offline,No,5820,Oceania,Australia,Underdeveloped,Cayman Islands,South Brandonberg,Gina Lewis,24,irobinson@hotmail.com,378397,72.01291161,404,8.809900419,73.76376224,No,Indiegogo,19.51,Yes,Adults,Events,757
104,Down-sized non-volatile help-desk,Smith and Sons,Health,431581,392153,2023-09-09,2023-12-13,95,Active,1916,204.67,737.49,USD,GoFundMe,Hybrid,No,58242,Africa,North Africa,Underdeveloped,Azerbaijan,Jamesside,William Perez,8,robertsmith@yahoo.com,765975,47.95340054,490,5.640493718,18.6732727,No,JustGiving,26.09,No,Adults,Events,503
105,Innovative multimedia capacity,Pierce-Rodgers,Health,149857,88780,2024-03-29,2024-06-25,88,Cancelled,1005,88.34,144.73,EUR,Indiegogo,Offline,Yes,4886,Asia,East Asia,Developing,Falkland Islands (Malvinas),New Patriciaton,Christina Long,19,gwalker@maldonado.biz,63508,26.9291944,160,0.112089324,85.39968103,No,Kickstarter,10.83,Yes,Elderly,Events,345
106,Cloned static monitoring,Johnson Inc,Startup,65585,52240,2022-07-23,2022-09-09,48,Cancelled,1726,30.27,104.26,GBP,GoFundMe,Online,Yes,56348,North America,Mexico,Underdeveloped,Albania,Parkerside,Joshua Wiggins,22,erik83@hotmail.com,114142,57.9025221,357,9.130340882,37.42051018,Yes,Indiegogo,29.34,Yes,Children,Grants,66
107,Total grid-enabled toolset,Gonzalez PLC,Disaster Relief,65246,42571,2023-12-18,2024-04-10,114,Cancelled,682,62.42,299.21,AUD,JustGiving,Hybrid,Yes,27285,Asia,South Asia,Developing,Antigua and Barbuda,Millerton,Tammy Gordon,25,ashleybarker@reyes-robinson.com,592944,24.8731342,171,4.731619069,98.9042255,No,GoFundMe,7.83,Yes,Youth,Subscription,932
108,Exclusive non-volatile monitoring,Lawrence-Carter,Startup,145463,126072,2024-03-05,2024-08-27,175,Active,1514,83.27,355.24,EUR,Indiegogo,Offline,No,44645,North America,USA,Developed,Swaziland,Lake Calvin,Tammy Sutton,8,jessicashepherd@gmail.com,983489,84.36947471,413,2.505143434,94.20677304,No,Indiegogo,1.8,No,Youth,Grants,30
109,Enterprise-wide actuating hub,Lane-Gill,Startup,26092,19413,2023-02-19,2023-07-14,145,Suspended,91,213.33,754.12,EUR,GoFundMe,Hybrid,Yes,21490,Asia,Southeast Asia,Developed,Nicaragua,Lopezside,Andrea Thompson,13,iknight@gmail.com,570738,19.1468058,128,8.848321059,91.2680083,No,JustGiving,28.12,No,Elderly,Crowdfunding,383
110,Multi-layered multi-tasking budgetary management,Carroll-Adams,Disaster Relief,387699,64261,2022-12-16,2023-06-01,167,Suspended,1536,41.84,158.47,INR,JustGiving,Offline,Yes,3759,Europe,Western Europe,Developed,Botswana,Lake Franklin,Jacob Taylor,13,michelle80@estrada.net,881602,25.32138968,397,8.903197295,48.60674629,Yes,Kickstarter,28.52,No,Youth,Events,532
111,Advanced composite interface,Sexton-Valdez,Health,275616,82784,2024-01-20,2024-02-29,40,Suspended,1700,48.7,80.01,USD,GoFundMe,Online,No,41211,Europe,Western Europe,Underdeveloped,Fiji,Colemanberg,Richard Diaz,2,oellison@hotmail.com,923315,83.81771015,459,8.704218499,43.7883125,Yes,Indiegogo,11,Yes,Adults,Subscription,118
112,Focused attitude-oriented complexity,"Lawrence, Martinez and Smith",Climate,413648,80271,2022-10-13,2023-01-15,94,Active,1146,70.04,244.12,USD,Kickstarter,Hybrid,No,6461,Europe,Northern Europe,Underdeveloped,Mauritania,New Kevinland,Nicholas Hill,1,pamelajohnson@decker.com,502498,96.66204696,61,0.823292629,26.39275718,Yes,JustGiving,26.37,No,Children,Subscription,820
113,Decentralized human-resource success,"Lee, Huff and Rogers",Arts,347050,156825,2022-07-02,2022-11-28,149,Cancelled,311,504.26,1912.61,USD,GoFundMe,Online,No,2291,South America,Brazil,Underdeveloped,El Salvador,Lake Molly,Mitchell Moore Jr.,5,christopherwilliams@hotmail.com,777389,27.50795399,18,1.65781488,74.86800602,No,Indiegogo,21.32,No,Children,Crowdfunding,674
114,Virtual clear-thinking encryption,Spencer Group,Health,170328,115913,2022-10-17,2023-03-28,162,Active,742,156.22,415.29,AUD,GoFundMe,Hybrid,No,74899,North America,Canada,Developed,Equatorial Guinea,Kennethstad,Lynn Osborne,18,ejohnson@gmail.com,521691,67.20623656,337,2.771638094,3.708241443,No,Indiegogo,7.62,Yes,Youth,Grants,985
115,Reduced next generation throughput,Phillips and Sons,Arts,326642,51846,2022-09-28,2023-01-20,114,Completed,936,55.39,134.78,GBP,Kickstarter,Offline,No,70760,South America,Argentina,Developing,Tanzania,Diazside,Christine Valdez,24,wrightlori@yahoo.com,215507,71.02384045,391,1.727488815,95.28535839,Yes,Indiegogo,16.39,Yes,Children,Events,128
116,Upgradable scalable monitoring,Hood-Patterson,Education,325926,287568,2023-02-03,2023-03-08,33,Completed,856,335.94,1001.48,USD,JustGiving,Online,No,42613,Europe,Southern Europe,Developed,Tanzania,East Kristina,Julie Jones,10,ybrown@benton.com,124710,34.3301836,86,2.032907427,28.9006879,Yes,Indiegogo,17.58,Yes,Adults,Grants,720
117,Progressive 5thgeneration software,"Nelson, Patton and Gregory",Education,174146,173934,2023-06-16,2023-08-24,69,Suspended,1065,163.32,383.27,EUR,Kickstarter,Hybrid,Yes,13336,North America,USA,Developing,Vietnam,East Bill,Aaron Brown,11,awatkins@berry.com,844858,75.79268262,169,4.928132434,39.47328653,No,JustGiving,2.42,Yes,Children,Crowdfunding,941
118,Organized 4thgeneration utilization,Pope Inc,Disaster Relief,174577,129209,2024-03-23,2024-09-10,171,Suspended,282,458.19,1331.94,AUD,Kickstarter,Online,Yes,60148,Africa,East Africa,Underdeveloped,Romania,New Scottside,Reginald Simmons,19,adamjohnston@villa.com,575006,62.18888225,298,9.326243554,37.60477174,No,JustGiving,7.86,Yes,Adults,Crowdfunding,390
119,Operative homogeneous projection,Chavez Group,Education,295839,81906,2023-06-02,2023-09-06,96,Active,358,228.79,371.8,USD,JustGiving,Offline,No,20531,South America,Chile,Developing,Israel,South John,John Price,19,jmiller@hotmail.com,839635,66.13270508,328,0.554810931,61.89577151,No,GoFundMe,1.45,Yes,Children,Subscription,19
120,Adaptive web-enabled structure,Morrison-Lindsey,Disaster Relief,204498,154717,2023-05-23,2023-11-07,168,Cancelled,1197,129.25,339.95,USD,JustGiving,Hybrid,No,47202,Europe,Western Europe,Developed,Mongolia,East Douglaschester,Kevin Jordan,6,westmary@hotmail.com,322787,79.76332409,436,7.22447067,0.692261979,No,Kickstarter,13.67,Yes,Children,Grants,390
121,Horizontal object-oriented task-force,Brewer-Gray,Arts,3747,1616,2023-08-19,2023-11-21,94,Completed,50,32.32,122.17,EUR,GoFundMe,Online,Yes,92023,North America,Mexico,Developing,Thailand,Wilsonchester,Robert Garrett,15,alexanderhall@berg.com,540498,47.10053252,154,1.849856803,25.76468952,No,GoFundMe,21.23,Yes,Youth,Events,395
122,Synchronized high-level product,Munoz-Hayden,Health,7368,6654,2022-06-01,2022-07-04,33,Active,37,179.84,680.22,AUD,Kickstarter,Offline,No,8617,North America,Mexico,Developing,New Zealand,Cherryville,Gregory Curry,13,dtorres@fuentes.info,967208,61.41885219,431,7.289969113,93.95056393,No,Kickstarter,27.45,No,Children,Subscription,54
123,Persevering reciprocal emulation,Davis-Baxter,Climate,230525,181459,2022-11-10,2023-01-05,56,Completed,163,1113.25,4373.87,EUR,GoFundMe,Offline,Yes,86161,Asia,Southeast Asia,Underdeveloped,Samoa,Lake Victoria,Charles Jacobs,10,rubiojason@hotmail.com,395943,23.40442625,64,2.098254357,1.711137416,No,JustGiving,26.89,Yes,Elderly,Subscription,801
124,Public-key dedicated benchmark,"Aguilar, Miller and Young",Climate,302071,139989,2023-05-26,2023-09-03,100,Completed,786,178.1,492.67,EUR,Kickstarter,Hybrid,Yes,46112,Oceania,Melanesia,Underdeveloped,Guinea-Bissau,Port Conniefurt,Russell Bolton,10,danasims@brown.net,256108,36.03509318,144,3.894523833,57.56469196,Yes,GoFundMe,4.75,No,Elderly,Crowdfunding,505
125,Open-architected mobile migration,Carter Inc,Arts,145742,94733,2024-02-03,2024-06-01,119,Active,1250,75.79,333.63,AUD,Kickstarter,Hybrid,No,7148,Africa,North Africa,Developing,Cocos (Keeling) Islands,South Parkerland,Bradley Lopez,14,ricky14@yahoo.com,752757,40.21832231,243,6.369672602,23.25119153,Yes,JustGiving,9.78,No,Elderly,Subscription,988
126,Fundamental actuating project,King-Martin,Startup,374580,41126,2023-09-07,2023-11-13,67,Cancelled,1537,26.76,105.26,INR,Indiegogo,Online,No,8106,Europe,Western Europe,Underdeveloped,Turkmenistan,North Kristinside,Angel Harris,8,farmerheather@burton.com,174687,48.03276157,200,5.028537837,78.28551448,No,JustGiving,18.24,Yes,Youth,Subscription,948
127,Front-line 6thgeneration customer loyalty,Murray PLC,Startup,421564,185730,2022-10-03,2022-12-13,71,Active,1784,104.11,358.34,AUD,GoFundMe,Offline,Yes,21351,Europe,Southern Europe,Underdeveloped,Kuwait,Lake Phillipville,Richard Mitchell,10,jeffrey08@strong.biz,220084,29.57416052,404,0.433887645,51.8737642,No,JustGiving,13.77,Yes,Children,Crowdfunding,105
128,Customizable hybrid standardization,"Park, White and Spears",Climate,370020,51290,2023-07-27,2024-01-09,166,Cancelled,294,174.46,783.3,GBP,Indiegogo,Offline,No,38662,North America,Canada,Underdeveloped,Senegal,Munozfurt,Lawrence Hardin,1,alison81@yahoo.com,867369,83.7651479,408,6.947630843,76.74802491,Yes,Kickstarter,11.75,Yes,Adults,Events,679
